Asset Id;Name;IP Addresses;Modules;OS;Last Logged-In User;Last Inventory;Activity;NetBIOS Name;Sources;Tags
25763968;SPRDAPLGGRU02.gru.local;172.31.49.115;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Datacenter 10.0.14393 64-bit N/A Build 14393 UBR 5356;GRU\sistemas.gru;16 May 2025 03:53AM GMT-0300;Inventory Scan Complete;SPRDAPLGGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
55935580;SPRDAPDGFGRU02.gru.local;192.168.0.46;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 R2 Standard 6.3.9600 64-bit N/A Build 9600 UBR 21620;gru.local\adm-washington.silva;16 May 2025 03:13AM GMT-0300;Inventory Scan Complete;SPRDAPDGFGRU02;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-CFTV
193104520;172.31.52.191;172.31.52.191;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193104521;172.31.52.132;172.31.52.132;VM,CSAM;Linux 2.6;'-;'-;Scanned;;;AG_GRU_Homologação
193208975;shomaptecagru01.gru.local;172.31.52.13;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193122958;shomadgru04.gru.local;10.36.52.192;VM,CSAM;Windows 2016/2019/10;'-;'-;Scanned;SHOMADGRU04;;AG_GRU_Homologação
193104525;10.36.52.23;10.36.52.23;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193122957;172.31.52.133;172.31.52.133;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193208971;172.31.52.169;172.31.52.169;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
23726203;SPRDAPSCOGRU01.gru.local;172.31.49.86;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24544;GRU\rafael.prado;15 May 2025 10:08PM GMT-0300;Inventory Scan Complete;SPRDAPSCOGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
97619136;GRU-TI-9DBKDQ2.gru.local;192.168.200.171,fe80:0:0:0:2027:6517:7d84:e033;VM,SCA,PM,CSAM;Microsoft Windows 10 Pro 10.0.19045 64 bits N/A Build 19045 UBR 4291;GRU\henrique.gomes;16 May 2025 12:19PM GMT-0300;Inventory Scan Complete;GRU-TI-9DBKDQ2;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Workstation
193104533;172.31.52.129;172.31.52.129;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
65268475;SPRDSKPPCGRU03;172.31.48.25,fe80:0:0:0:5d0c:a4b1:c915:687f;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 6529;SD1950237\1950237_parkuser;16 May 2025 07:22AM GMT-0300;Inventory Scan Complete;1950237-103;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-ESTACIONAMENTO
21125213;SPRDCCTVGRU05.gru.local;10.36.57.55,10.36.61.52,10.36.60.52;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 4974;GRU\svc-sql-cluster;16 May 2025 04:42AM GMT-0300;Inventory Scan Complete;SPRDCCTVGRU05;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-CFTV
135074095;SPRDAPESBGRU12.gru.local;172.31.50.230;VM,SCA,PM,CSAM;Microsoft Windows Server 2022 Datacenter 10.0.20348 64-bit N/A Build 20348 UBR 2762;alpha;16 May 2025 05:12AM GMT-0300;Inventory Scan Complete;SPRDAPESBGRU12;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
15552974;GRU-TI-1QBJSY2.gru.local;172.26.176.1,fe80:0:0:0:c43b:edf6:3dbf:4432,192.168.72.1,192.168.88.1,fe80:0:0:0:b5f6:b64c:f498:3ff8,fe80:0:0:0:3d81:180d:c586:f450,fe80:0:0:0:d8e9:d045:fb34:6546,192.168.56.1;VM,SCA,PM,CSAM;Microsoft Windows 10 Pro 10.0.19045 64 bits N/A Build 19045 UBR 1949;GRU\marcus.batista;16 May 2025 11:37AM GMT-0300;Inventory Scan Complete;GRU-TI-1QBJSY2;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Workstation
193204903;10.36.52.159;10.36.52.159;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
24674396;SHOMAPITLGRU01.gru.local;172.31.50.15;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;administrator;14 May 2025 09:54PM GMT-0300;Manifest Downloaded;SHOMAPITLGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193204904;10.36.52.83;10.36.52.83;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
145357190;SPRDAPLSTGRU01;172.31.150.100,fe80:0:0:0:f4c4:b32a:fd51:1b77,172.31.152.100,fe80:0:0:0:9495:a13c:2a4c:cad6;VM,PM,CSAM;Microsoft Windows Server 2012 R2 Standard 6.3.9600 64 bits N/A Build 9600 UBR 21620;Administrador;16 May 2025 04:20AM GMT-0300;Inventory Scan Complete;SRVALCDLGRULS;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-RADIOTETRA
193204907;10.36.52.207;10.36.52.207;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
111644566;sdqbdoragru01;172.31.52.108,fe80:0:0:0:250:56ff:fe9d:7dbf,10.1.1.137,fe80:0:0:0:250:56ff:fe9d:2b48,172.31.52.106,169.254.52.218,172.31.52.111,172.31.52.112;VM,SCA,PM,CSAM;Red Hat Enterprise Linux Server 6.5;root;16 May 2025 08:02AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193204917;shomapmmetgru01.gru.local;10.36.52.110;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
20279296;SPRDAPRADGRU01.gru.local;172.31.50.126;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Datacenter 10.0.14393 64-bit N/A Build 14393 UBR 7876;GRU\fulvio.costa;16 May 2025 02:53AM GMT-0300;Inventory Scan Complete;SPRDAPRADGRU01;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-INFRACRITICA
193137338;172.31.52.227;172.31.52.227;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193204926;10.36.52.219;10.36.52.219;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193094334;172.31.52.127;172.31.52.127;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193137341;shomaplisagru02.gru.local;10.36.52.44;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193196733;10.36.52.191;10.36.52.191;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193204922;172.31.52.190;172.31.52.190;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193204923;10.36.52.101;10.36.52.101;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193137347;172.31.52.202;172.31.52.202;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193094339;172.31.52.255;172.31.52.255;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193196738;172.31.52.179;172.31.52.179;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193196743;172.31.52.160;172.31.52.160;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193094340;10.36.52.200;10.36.52.200;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193137349;172.31.52.210;172.31.52.210;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193196741;10.36.52.38;10.36.52.38;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
118300234;shombdoragru02.gru.local;fe80:0:0:0:baca:3aff:fe35:1a77,172.31.52.61,10.1.1.10,fe80:0:0:0:baca:3aff:fe35:1a7a;VM,SCA,PM,CSAM;Red Hat Enterprise Linux Server 6.10;sysgru;15 May 2025 08:06PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
108920629;sprdapgrfgru01;172.31.50.165,fe80:0:0:0:250:56ff:feb6:a15a;VM,SCA,PM,CSAM;Ubuntu Linux 22.04.4;root;15 May 2025 10:42PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193094347;10.36.52.181;10.36.52.181;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193137353;172.31.52.134;172.31.52.134;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193094345;172.31.52.198;172.31.52.198;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193137359;10.36.52.14;10.36.52.14;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193196751;172.31.52.140;172.31.52.140;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193137358;172.31.52.236;172.31.52.236;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193094349;10.36.52.146;10.36.52.146;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193094353;172.31.52.211;172.31.52.211;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193196752;10.36.52.13;10.36.52.13;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193094358;10.36.52.233;10.36.52.233;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
16157091;SHOMAPPTGRU05.gru.local;10.36.52.244;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 Datacenter 6.2.9200 64-bit N/A Build 9200 UBR 22104;GRU\svc-hvmware;16 May 2025 12:37AM GMT-0300;Inventory Scan Complete;SHOMAPPTGRU05;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
186008142;SPRDAPBCBPGRU02;172.31.49.160;VM,SCA,CSAM;Microsoft Windows Server 2022 Datacenter 10.0.20348 64-bit N/A Build 20348 UBR 3328;alpha;16 May 2025 07:16AM GMT-0300;Inventory Scan Complete;SPRDAPBCBPGRU02;Cloud Agent;Cloud Agent, GRU-GERAL
23896117;SPRDAPOPCGRUB.gru.local;169.254.74.7,172.31.49.96,fe80:0:0:0:5ca3:4715:59c5:4a07;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;GRU\renan.santos.t;16 May 2025 05:04AM GMT-0300;Inventory Scan Complete;SPRDAPOPCGRUB;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193196762;shomapvonegru01.gru.local;10.36.52.160;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
114356106;SHOMAPCMSGRU11;192.168.122.1,10.36.52.182;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 8.10;adm-rafael.prado;15 May 2025 10:04PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193196760;amsclient.gru.com.br;10.36.52.16;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193178335;172.31.52.229;172.31.52.229;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
180902806;172.31.52.109;172.31.52.109;VM,CSAM;Ubuntu / Tiny Core Linux / Linux 2.6.x / IBM ASM / HP StoreOnce / F5 Networks Big-IP;'-;'-;Scanned;;;AG_GRU_Homologação
27697344;sprdapecgru01;fe80:0:0:0:569f:35ff:fe73:da3,172.31.49.152,fe80:0:0:0:569f:35ff:fe73:b7b,10.1.1.73;VM,SCA,PM,CSAM;Red Hat Enterprise Linux Server 6.6;root;16 May 2025 03:53AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-SAP
193178341;172.31.52.163;172.31.52.163;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193168107;10.36.52.162;10.36.52.162;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193168106;172.31.52.215;172.31.52.215;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193168105;172.31.52.72;172.31.52.72;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193168104;172.31.52.144;172.31.52.144;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
180902820;172.31.52.32;172.31.52.32;VM,CSAM;EulerOS / Ubuntu / Fedora / Tiny Core Linux / Linux 3.x / IBM / FortiSOAR / F5 Networks Big-IP;'-;'-;Scanned;;;AG_GRU_Homologação
193178348;shombdgru03.gru.local;10.36.52.238;VM,CSAM;Windows 2016;'-;'-;Scanned;SHOMBDGRU03;;AG_GRU_Homologação
193168115;172.31.52.152;172.31.52.152;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193176307;10.36.52.0;10.36.52.0;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193176306;172.31.52.217;172.31.52.217;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193176305;shomapesbgru03.gru.local;10.36.52.236;VM,CSAM;Windows 2016;'-;'-;Scanned;SHOMAPESBGRU03;;AG_GRU_Homologação
193176304;172.31.52.240;172.31.52.240;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193168119;172.31.52.10;172.31.52.10;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
51817056;SPRDAPCONVGRU01.gru.local;172.31.6.55,172.16.253.66,fe80:0:0:0:b4dd:cd66:d0f7:d781,172.31.50.101;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7336;GRU\wanilson.santos;16 May 2025 05:05AM GMT-0300;Inventory Scan Complete;SPRDAPCONVGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193168117;10.36.52.33;10.36.52.33;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193176309;10.36.52.3;10.36.52.3;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193168116;sqasapbwgru01.gru.local;172.31.52.102;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193176308;10.36.52.173;10.36.52.173;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193168121;shomsqlgru09.gru.local;10.36.52.209;VM,CSAM;Windows 2016/2019/10;'-;'-;Scanned;SHOMSQLGRU09;;AG_GRU_Homologação
193168124;172.31.52.164;172.31.52.164;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
173536209;SHOMAPCMSGRU05.gru.local;172.31.52.222;VM,SCA,CSAM;Microsoft Windows Server 2022 Datacenter 10.0.20348 64-bit N/A Build 20348 UBR 3207;GRU\sistemas.gru;16 May 2025 02:42AM GMT-0300;Inventory Scan Complete;SHOMAPCMSGRU05;Cloud Agent;Cloud Agent, GRU-GERAL
109584129;sqasapecgru01;172.31.52.105,fe80:0:0:0:250:56ff:fe9d:9b95;VM,SCA,PM,CSAM;Red Hat Enterprise Linux Server 6.10;sysgru;15 May 2025 10:25PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193171977;shomadgru03.gru.local;10.36.52.53;VM,CSAM;Windows 2016/2019/10;'-;'-;Scanned;SHOMADGRU03;;AG_GRU_Homologação
28962859;SPRDAPCOVGRU02.gru.local;169.254.1.242,fe80:0:0:0:f9bf:3ce6:14b8:3ec0,172.31.49.223,10.1.1.20;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 4974;GRU\romulo.soares.t;16 May 2025 03:04AM GMT-0300;Inventory Scan Complete;SPRDAPCOVGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
28962863;SPRDAPCOVGRU01.gru.local;169.254.2.93,172.31.49.225,fe80:0:0:0:dc92:acf1:6ebb:b0a,172.31.49.224,10.1.1.21;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 4974;GRU\luiz.moura.t;16 May 2025 04:41AM GMT-0300;Inventory Scan Complete;SPRDAPCOVGRU01;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-SAP
65299069;SPRDSKPPCGRU09;172.31.48.31,fe80:0:0:0:c00e:de1f:42d:3e21;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 6529;SD1950237\1950237_parkuser;16 May 2025 06:25AM GMT-0300;Inventory Scan Complete;1950237-109;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-ESTACIONAMENTO
25364529;SPRDAPCMSGRU07;172.31.49.99,172.31.49.126;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 8.7;root;16 May 2025 04:10AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
20813962;SPRDAPCMSGRU04.gru.local;fe80:0:0:0:baca:3aff:fe35:1a1c,172.31.49.89;VM,SCA,PM,CSAM;Red Hat Enterprise Linux Server 6.10;root;16 May 2025 04:04AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-CMS
24383683;SPRDAPFSCCGRU01.gru.local;fe80:0:0:0:5486:4109:1eee:d243,172.31.49.237;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24533;gru.local\sistemas.gru;16 May 2025 03:53AM GMT-0300;Inventory Scan Complete;SPRDAPFSCCGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
16159050;SHOMAPVPXGRU02.gru.local;10.36.52.174;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 7314;GRU\svc-hvmware;16 May 2025 03:36AM GMT-0300;Inventory Scan Complete;SHOMAPVPXGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193157703;172.31.52.54;172.31.52.54;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193157701;172.31.52.20;172.31.52.20;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
94897251;SPRDAPBCCGRU01.gru.local;172.31.49.135;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 3770;GRU\cleber.malaquias;16 May 2025 02:49AM GMT-0300;Inventory Scan Complete;SPRDAPBCCGRU01;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-TARIFAGRU
122107532;SPRDAPESBGRU08.gru.local;172.31.62.99,172.31.50.99,172.31.50.86,172.31.50.96,172.31.50.98;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Datacenter 10.0.14393 64-bit N/A Build 14393 UBR 7336;GRU\wbiadmin;16 May 2025 07:20AM GMT-0300;Inventory Scan Complete;SPRDAPESBGRU08;Cloud Agent;Cloud Agent, GRU_ACN_5-Catastrofico, GRU-GERAL, GRU_CAT_ACN-BROKER
24389797;SPRDAPOCRGRU01.gru.local;172.31.49.240;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Enterprise 6.1.7601 64-bit Service Pack 1 Build 7601;GRU\sistemas.gru;16 May 2025 05:19AM GMT-0300;Inventory Scan Complete;SPRDAPOCRGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193157717;172.31.52.178;172.31.52.178;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
26093657;SPRDAPBHSGRU01.gru.local;172.31.50.232;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 Standard 6.2.9200 64-bit N/A Build 9200;gru.local\adm-washington.silva;09 Apr 2025 04:06AM GMT-0300;Manifest Downloaded;SPRDAPBHSGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
65237556;SPRDSKPPCGRU02;fe80:0:0:0:e0c4:d9ae:2381:1746,172.31.48.24;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 6529;SD1950237\1950237_parkuser;16 May 2025 02:04AM GMT-0300;Inventory Scan Complete;1950237-102;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-ESTACIONAMENTO
24674465;SPRDAPBMSGRU02.gru.local;fe80:0:0:0:4d45:1a71:d7c4:b025,172.31.49.253;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Datacenter 10.0.14393 64-bit N/A Build 14393 UBR 6252;GRU\sistemas.gru;16 May 2025 02:56AM GMT-0300;Inventory Scan Complete;SPRDAPBMSGRU02;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
17739989;shomapihsgru01.gru.local;192.168.122.1,10.36.52.48;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 8.10;root;16 May 2025 09:10AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
24504469;SPRDSHPINTGRU05.gru.local;172.31.49.245;VM,SCA,PM,CSAM;Microsoft Windows Server 2012 R2 Datacenter 6.3.9600 64-bit N/A Build 9600 UBR 20045;gru.local\sistemas.gru;26 Sep 2024 05:28PM GMT-0300;Manifest Downloaded;SPRDSHPINTGRU05;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
25768041;SPRDAPLGGRU04.gru.local;172.31.49.118;VM,SCA,PM,CSAM;Microsoft Windows Server 2016 Datacenter 10.0.14393 64-bit N/A Build 14393 UBR 8066;GRU\sistemas.gru;16 May 2025 10:21AM GMT-0300;Inventory Scan Complete;SPRDAPLGGRU04;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193208933;shombdgru05.gru.local;10.36.52.239;VM,CSAM;Windows 2016/2019/10;'-;'-;Scanned;SHOMBDGRU05;;AG_GRU_Homologação
103415755;SPRDAPNFSGRU01;172.31.49.68,fe80:0:0:0:250:56ff:fea3:3391;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 9.6;sysgru;15 May 2025 09:26PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
198337083;SPRDAPCMSM01;fe80:0:0:0:250:56ff:fea3:9198,172.31.49.184;VM,SCA,CSAM;Red Hat Enterprise Linux 9.6;sysgru;16 May 2025 12:58AM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU_ACN_3-Maior, GRU-GERAL, GRU_CAT_ACN-CMS
90449039;SHOMADGRU03.gru.local;10.36.52.53;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 7314;GRU\thiago.pereira;16 May 2025 06:10AM GMT-0300;Inventory Scan Complete;SHOMADGRU03;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
193208943;172.31.52.187;172.31.52.187;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193208936;172.31.52.7;172.31.52.7;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
24905868;SPRDAPMELGRU01.gru.local;172.31.50.133;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Datacenter 10.0.17763 64-bit N/A Build 17763 UBR 3165;GRU\eduardo.silva2.t;16 May 2025 08:03AM GMT-0300;Inventory Scan Complete;SPRDAPMELGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
85888236;SPRDZBGRU03;fe80:0:0:0:250:56ff:fe92:9771,172.16.253.70;VM,SCA,PM,CSAM;Ubuntu Linux 24.04.2;root;15 May 2025 09:53PM GMT-0300;Manifest Downloaded;;Cloud Agent;Cloud Agent, GRU_ACN_4-Perigoso, GRU-GERAL, GRU_CAT_ACN-INFRACRITICA
193208950;10.36.52.32;10.36.52.32;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
167698440;SPRDAPCMSGRU06;172.31.49.98,192.168.122.1;VM,SCA,PM,CSAM;Red Hat Enterprise Linux 8.10;root;15 May 2025 11:01PM GMT-0300;Inventory Scan Complete;;Cloud Agent;Cloud Agent, GRU-GERAL
193104506;172.31.52.80;172.31.52.80;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193122938;10.36.52.35;10.36.52.35;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193104507;10.36.52.212;10.36.52.212;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193208957;10.36.52.131;10.36.52.131;VM,CSAM;NetScaler;'-;'-;Scanned;;;AG_GRU_Homologação
193122942;10.36.52.63;10.36.52.63;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
193122940;172.31.52.209;172.31.52.209;VM,CSAM;OS Not Identified;'-;'-;Scanned;;;AG_GRU_Homologação
193208954;10.36.52.247;10.36.52.247;VM,CSAM;VMware ESX Server;'-;'-;Scanned;;;AG_GRU_Homologação
24679288;SPRDAPMDSGRU01.gru.local;172.31.50.14;VM,SCA,PM,CSAM;Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 2565;GRU\sistemas.gru;15 May 2025 11:11PM GMT-0300;Inventory Scan Complete;SPRDAPMDSGRU01;Cloud Agent;Cloud Agent, GRU-GERAL, GRU-CAT-Servidores
23915374;SPRDAPINTGRU01.gru.local;172.31.49.114;VM,SCA,PM,CSAM;Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24055;GRU\sistemas.gru;23 Nov 2024 06:52PM GMT-0300;Inventory Scan Complete;SPRDAPINTGRU01;Cloud Agent;Cloud Agent, GRU_ACN_3-Maior, GRU-GERAL, GRU_CAT_ACN-BROKER
